paper_id,conference,analysis_stratum,kind,label,page,module,placement,width,purpose,caption_words,caption_moves,caption_headline_bold,caption_self_contained,caption_main_finding,types,panels,series,legend_items,annotations,data_marks_estimate,complexity,font_family,font_family_class,font_size_min,font_size_median,font_size_max,font_weight,font_style,typography_provenance,typography_confidence,color_mode,color_count,palette_hex,color_provenance,redundant_encoding,grayscale_safe,rendering,x_scale,y_scale,grid,legend_present,legend_placement,shared_legend,direct_labels,marker_types,line_styles,hatching,reference_lines,uncertainty_display,line_width_pt,table_rows,table_columns,table_header_levels,table_row_groups,decimal_precision,table_rules,highlighting,table_uncertainty,table_uncertainty_modes
iclr-2026-023366ecf605,ICLR,oral,figure,Figure 23,37,appendix,appendix,page_width,failure|qualitative_evidence|reproduction,45,title|setup,0,1,0,other,1,,0,20,0,4,Nimbus Roman No9 L|MesloLGL Nerd Font|Nunito,times_like_serif,5.0,6.2,8.5,regular|bold,roman|monospace,pdf_object,medium,grayscale,3,#6B6B6B|#F1F1F1|#FFFFFF,rendered_estimate,1,1,mixed,none,none,none,0,,False,1,,0,0,0,none,1.0,,,,,,,,,
iclr-2026-023366ecf605,ICLR,oral,figure,Figure 24,40,appendix,appendix,page_width,failure|qualitative_evidence,15,title|setup,0,1,0,other,1,,0,20,0,4,Nimbus Roman No9 L|MesloLGL Nerd Font|Nunito,times_like_serif,5.0,6.2,8.5,regular|bold,roman|monospace,pdf_object,medium,grayscale,3,#6B6B6B|#F1F1F1|#FFFFFF,rendered_estimate,1,1,mixed,none,none,none,0,,False,1,,0,0,0,none,1.0,,,,,,,,,
iclr-2026-023366ecf605,ICLR,oral,figure,Figure 25,46,appendix,appendix,page_width,failure|qualitative_evidence,16,title|setup,0,1,0,other,1,,0,20,0,4,Nimbus Roman No9 L|MesloLGL Nerd Font|Nunito,times_like_serif,5.0,6.2,8.5,regular|bold,roman|monospace,pdf_object,medium,grayscale,3,#6B6B6B|#F1F1F1|#FFFFFF,rendered_estimate,1,1,mixed,none,none,none,0,,False,1,,0,0,0,none,1.0,,,,,,,,,
iclr-2026-023366ecf605,ICLR,oral,table,Table 1,3,related_work,main,page_width,main_comparison|dataset|experimental_design,11,title|comparison,0,1,0,table,1,,,,,,Nimbus Roman No9 L|Computer Modern math,times_like_serif,7.0,7.0,7.0,bold,,pdf_object,high,grayscale,,,,,,,,,,,,,,,,,,,,7,5,1,0,,booktabs,bold,No intervals or repeated-run summaries; instance/project counts and a binary zero-day marker are descriptive.,unclassified
iclr-2026-023366ecf605,ICLR,oral,table,Table 2,8,results,main,single_column,robustness|main_comparison,14,title|setup|comparison,0,1,0,table,1,,,,,,Nimbus Roman No9 L|Computer Modern math,times_like_serif,6.6,6.6,6.8,bold,,pdf_object,high,grayscale,,,,,,,,,,,,,,,,,,,,4,5,1,0,,booktabs,none,No confidence intervals/SE; reports rates with counts and Fisher-exact/Z-test p-values only. ± is not used here.,unclassified
iclr-2026-023366ecf605,ICLR,oral,table,Table 3,16,appendix,appendix,single_column,dataset|reproduction,7,title|setup|comparison,0,1,0,table,1,,,,,,Nimbus Roman No9 L|Computer Modern math,times_like_serif,7.0,7.0,7.0,bold,,pdf_object,high,grayscale,,,,,,,,,,,,,,,,,,,,6,3,1,3,0,booktabs,none,"Median and Max are descriptive extrema; no spread interval, quantile range or uncertainty. “Median”/“Max” span heterogeneous units.",unclassified
iclr-2026-023366ecf605,ICLR,oral,table,Table 4,17,appendix,appendix,single_column,dataset|reproduction,45,title|setup|abbreviation_definition,0,1,0,table,1,,,,,,Nimbus Roman No9 L|Computer Modern math,times_like_serif,6.6,6.6,6.8,bold,,pdf_object,high,grayscale,,,,,,,,,,,,,,,,,,,,28,2,1,0,0,booktabs,none,Counts only; no uncertainty or success-rate column. Caption explicitly bounds sanitizer labels as proxies rather than root causes.,point_only_or_undefined
iclr-2026-023366ecf605,ICLR,oral,table,Table 5,18,appendix,appendix,page_width,dataset|reproduction,39,title|setup|abbreviation_definition,0,1,0,table,1,,,,,,Nimbus Roman No9 L|Computer Modern math,times_like_serif,5.6,5.6,6.2,bold,,pdf_object,high,mixed,,,,,,,,,,,,,,,,,,,,188,15,1,0,0,booktabs,text_color,"Project-level descriptive counts; no intervals. Stars and LoC are contextual metadata, not uncertainty estimates; dash marks unavailable stars.",unclassified
iclr-2026-023366ecf605,ICLR,oral,table,Table 6,22,appendix,appendix,single_column,reproduction,4,title|setup,0,1,0,table,1,,,,,,Nimbus Roman No9 L|Computer Modern math,times_like_serif,7.0,7.0,7.0,bold,,pdf_object,high,grayscale,,,,,,,,,,,,,,,,,,,,11,2,1,0,,booktabs,none,No statistical quantities; checkpoint identifiers are provenance strings.,unclassified
iclr-2026-023366ecf605,ICLR,oral,table,Table 7,22,appendix,appendix,single_column,reproduction,7,title|setup,0,1,0,table,1,,,,,,Nimbus Roman No9 L|Computer Modern math,times_like_serif,7.0,7.0,7.0,bold,,pdf_object,high,grayscale,,,,,,,,,,,,,,,,,,,,4,2,1,0,,booktabs,none,No statistical quantities; commit hashes are provenance identifiers.,unclassified
iclr-2026-023366ecf605,ICLR,oral,table,Table 8,24,appendix,appendix,single_column,robustness|main_comparison,14,title|setup|comparison,0,1,0,table,1,,,,,,Nimbus Roman No9 L|Computer Modern math,times_like_serif,6.6,6.6,6.8,bold,,pdf_object,high,grayscale,,,,,,,,,,,,,,,,,,,,10,3,1,0,1,booktabs,none,"Success-rate percentages are point estimates with counts only; no intervals, SD/SE or per-type repeated-run uncertainty.",point_only_or_undefined
iclr-2026-023366ecf605,ICLR,oral,table,Table 9,26,appendix,appendix,single_column,failure|mechanism|robustness,20,title|setup|comparison|uncertainty_definition,0,1,0,table,1,,,,,,Nimbus Roman No9 L|Computer Modern math,times_like_serif,6.6,6.6,6.8,bold,,pdf_object,high,grayscale,,,,,,,,,,,,,,,,,,,,4,5,1,0,1,booktabs,none,"Two ratio rows are point proportions; two average rows use ± values (e.g., 31.7±0.5) but the paper does not define whether ± is SD, SE, bootstrap or another summary.",unclassified
iclr-2026-05937b7dc737,ICLR,oral,figure,Figure 1,2,method,main,double_column,method_interface|theory_mechanism,36,title|setup,1,0,0,pipeline|conceptual_diagram,1,6,6,12,11,3,Palatino Linotype|Calibri|Times New Roman|Symbol|Nimbus Roman No9 L|Computer Modern Math,times_like_serif,5.0,9.0,16.0,regular|bold,roman|italic,mixed,medium,mixed,8,#EDF1F9|#D3DDF1|#8FAADC|#FFF2CC|#AE78D6|#FD5978|#BF9000|#000000,rendered_estimate,0,0,mixed,none,none,none,1,right of the diagram,False,1,2,2,0,0,none,1.0,,,,,,,,,
iclr-2026-05937b7dc737,ICLR,oral,figure,Figure 2,8,method,main,double_column,qualitative_evidence|method_interface,22,title|setup,0,0,0,qualitative_grid|screenshot,1,1,0,0,0,1,Nimbus Roman No9 L|Nimbus Monospaced,times_like_serif,6.7,7.0,10.0,regular|medium,roman|monospace,pdf_object,high,grayscale,3,#999999|#F9F9F9|#000000,rendered_estimate,1,1,vector,none,none,none,0,,,0,0,0,0,0,none,0.8,,,,,,,,,
iclr-2026-05937b7dc737,ICLR,oral,figure,Figure A.1,23,appendix,appendix,inset,theory_mechanism|main_comparison,15,title|setup,0,0,0,bar,1,3,0,3,3,2,DejaVu Sans|Computer Modern Math,computer_modern,7.0,8.0,10.0,regular,roman|italic,rendered_estimate,medium,categorical,3,#808080|#87CEEB|#FA8072,rendered_estimate,1,1,raster,categorical,linear,both,0,,,1,0,0,0,0,none,,,,,,,,,,
iclr-2026-05937b7dc737,ICLR,oral,table,Table 1,9,results,main,double_column,headline|main_comparison|efficiency_cost,24,title|setup|comparison,0,1,0,table,1,,,,,,Nimbus Roman No9 L|Computer Modern Roman,times_like_serif,6.974,6.974,6.974,mixed,,pdf_object,high,grayscale,,,,,,,,,,,,,,,,,,,,9,7,2,3,2,partial_grid,bold,"No error bars, intervals, seed dispersion or repeated-run summary. Parenthesized percentages are relative improvements over Tokenwise, not uncertainty.",point_only_or_undefined
iclr-2026-05937b7dc737,ICLR,oral,table,Table 2,10,results,main,double_column,main_comparison|efficiency_cost,12,title|comparison,0,0,0,table,1,,,,,,Nimbus Roman No9 L,times_like_serif,6.974,6.974,6.974,mixed,,pdf_object,high,grayscale,,,,,,,,,,,,,,,,,,,,4,7,2,2,2,partial_grid,bold,"No error bars, intervals, seed dispersion or repeated-run summary. Parenthesized percentages are relative gains over Tokenwise, not uncertainty.",point_only_or_undefined
iclr-2026-05937b7dc737,ICLR,oral,table,Table 3,10,ablation,main,double_column,ablation|robustness,32,title|setup|comparison,0,0,0,table,1,,,,,,Nimbus Roman No9 L|Computer Modern Roman|Computer Modern Math,times_like_serif,7.416,7.416,7.416,mixed,,pdf_object,high,grayscale,,,,,,,,,,,,,,,,,,,,3,7,2,2,2,partial_grid,none,"No error bars, intervals, seed dispersion or repeated-run summary; all cells are point estimates.",point_only_or_undefined
iclr-2026-05937b7dc737,ICLR,oral,table,Table 4,10,results,main,double_column,main_comparison|robustness|efficiency_cost,27,title|setup|comparison,0,0,0,table,1,,,,,,Nimbus Roman No9 L|Computer Modern Roman|Computer Modern Math,times_like_serif,6.974,6.974,6.974,mixed,,pdf_object,high,grayscale,,,,,,,,,,,,,,,,,,,,3,5,2,2,2,partial_grid,bold,"No error bars, intervals, seed dispersion or repeated-run summary. Parenthesized percentages are relative gains, not uncertainty.",point_only_or_undefined
iclr-2026-05937b7dc737,ICLR,oral,table,Table A.1,28,appendix,appendix,single_column,robustness|reproduction,24,title|setup|uncertainty_definition,0,1,0,table,1,,,,,,Nimbus Roman No9 L|Computer Modern Symbols,times_like_serif,9.963,9.963,9.963,bold,,pdf_object,high,grayscale,,,,,,,,,,,,,,,,,,,,2,4,1,0,2,booktabs,none,Mean ± standard deviation across 5 runs with different seeds; no per-seed values or confidence interval is shown.,standard_deviation|repeat_count_only
iclr-2026-05937b7dc737,ICLR,oral,table,Table A.2,28,appendix,appendix,single_column,robustness|main_comparison,11,title|comparison,0,0,0,table,1,,,,,,Nimbus Roman No9 L,times_like_serif,7.97,7.97,9.963,bold,,pdf_object,high,grayscale,,,,,,,,,,,,,,,,,,,,2,5,1,0,4,booktabs,none,"Point accuracy only; no sample denominator, seed dispersion or interval is shown.",unclassified
iclr-2026-05937b7dc737,ICLR,oral,table,Table A.3,28,appendix,appendix,single_column,ablation|mechanism,6,title,0,0,0,table,1,,,,,,Nimbus Roman No9 L|Computer Modern Math,times_like_serif,7.97,7.97,9.963,bold,,pdf_object,high,grayscale,,,,,,,,,,,,,,,,,,,,4,5,1,2,2,booktabs,none,Cells show mean ± unspecified dispersion; the PDF does not define whether ± is SD or SE or state the number of runs.,unclassified
iclr-2026-05937b7dc737,ICLR,oral,table,Table A.4,34,appendix,appendix,single_column,efficiency_cost|main_comparison,8,title,0,0,0,table,1,,,,,,Nimbus Roman No9 L,times_like_serif,8.966,8.966,8.966,bold,,pdf_object,high,grayscale,,,,,,,,,,,,,,,,,,,,9,5,1,0,3,booktabs,bold,Mean runtime and percentage-of-total only; no per-problem variation or repeated-run dispersion is shown.,unclassified
iclr-2026-061ba26bb9ff,ICLR,oral,figure,Figure 1,6,results / 4.1 Analytical BBP Transition,main,double_column,headline|theory_mechanism|main_comparison,32,title|setup|comparison|encoding_key,0,1,0,line,2,2,2,2,0,3,sans-serif (raster plot)|mathtext (raster math)|NimbusRomNo9L-Regu (caption),other_or_unknown,7.0,9.0,11.0,regular,roman|italic,mixed,medium,categorical,2,#FF0000|#0000FF,rendered_estimate,1,1,raster,linear,linear,both,1,各 panel 左上,False,0,0,2,0,2,none,1.7,,,,,,,,,
iclr-2026-061ba26bb9ff,ICLR,oral,figure,Figure 2,7,results / 4.1 Analytical BBP Transition,main,double_column,headline|main_comparison|robustness,99,title|setup|encoding_key|comparison|main_finding,0,1,1,line|scatter,4,5,11,9,26,4,sans-serif (raster plot)|mathtext (raster math),other_or_unknown,5.0,7.5,11.0,regular,roman|italic,rendered_estimate,medium,categorical,6,#0098F8|#E80000|#38A048|#C070D0|#000000|#0000FF,rendered_estimate,1,0,raster,linear,linear,both,1,主图右上；inset 各自上方/上中,False,0,2,3,0,3,none,1.6,,,,,,,,,
iclr-2026-061ba26bb9ff,ICLR,oral,figure,Figure 3,8,results / 4.2 Numerical Simulations and Finite N BBP Transition,main,double_column,main_comparison|theory_mechanism|robustness,86,title|setup|encoding_key|comparison,0,1,0,line|scatter,2,4,11,3,88,3,sans-serif (raster plot)|mathtext (raster math),other_or_unknown,7.0,8.5,10.0,regular,roman|italic,rendered_estimate,medium,categorical,7,#0098F8|#E07048|#40A050|#C070D0|#A88810|#00A8A8|#FF0000,rendered_estimate,0,0,raster,linear,linear,both,1,各 panel 左上,False,0,1,2,0,3,none,1.3,,,,,,,,,
iclr-2026-061ba26bb9ff,ICLR,oral,figure,Figure 4,9,results / 4.2 Numerical Simulations and Finite N BBP Transition,main,double_column,headline|mechanism|main_comparison,18,title|setup|comparison,0,0,0,line|scatter,2,3,4,4,30,3,sans-serif (raster plot)|mathtext (raster math),other_or_unknown,6.0,8.0,11.0,regular,roman|italic,rendered_estimate,medium,categorical,4,#008000|#FF0000|#0000FF|#000000,rendered_estimate,0,0,raster,linear,linear,both,1,主图右下；inset 无 boxed legend、使用 direct text,False,1,2,2,0,2,unknown,1.8,,,,,,,,,
iclr-2026-061ba26bb9ff,ICLR,oral,figure,Figure 5,21,appendix B / Analytical Computations for the BBP,appendix,double_column,theory_mechanism|method_interface,42,title|setup|encoding_key|comparison|main_finding,0,1,1,line,2,3,8,2,0,3,sans-serif (raster plot)|mathtext (raster math),other_or_unknown,6.0,8.5,10.0,regular,roman|italic,rendered_estimate,medium,categorical,4,#0000FF|#FF8000|#00A800|#FF0000,rendered_estimate,0,0,raster,linear,linear,both,1,各 panel 左上,False,0,0,2,0,2,none,1.6,,,,,,,,,
iclr-2026-061ba26bb9ff,ICLR,oral,figure,Figure 6,23,appendix D / Dependency on p* and Underparametrization,appendix,double_column,robustness|main_comparison|theory_mechanism,36,title|setup|comparison,0,0,0,line|scatter,2,5,5,3,5,3,sans-serif (raster plot)|mathtext (raster math),other_or_unknown,5.0,8.0,11.0,regular,roman|italic,rendered_estimate,medium,categorical,5,#008000|#0000FF|#FF0000|#800080|#000000,rendered_estimate,0,0,raster,linear,linear,both,1,主图右下；inset 无独立 boxed legend,False,0,1,3,0,1,none,1.7,,,,,,,,,
iclr-2026-061ba26bb9ff,ICLR,oral,figure,Figure 7,24,appendix D / Dependency on p* and Underparametrization,appendix,single_column,robustness|main_comparison,16,title|setup,0,0,0,scatter,1,1,1,1,6,1,sans-serif (raster plot)|mathtext (raster math),other_or_unknown,7.0,9.0,11.0,regular,roman|italic,rendered_estimate,medium,categorical,1,#FF0000,rendered_estimate,0,1,raster,linear,linear,both,1,左上,False,0,1,0,0,0,none,,,,,,,,,,
iclr-2026-061ba26bb9ff,ICLR,oral,figure,Figure 8,24,appendix E / Extension to Other Non-linearities,appendix,double_column,robustness|qualitative_evidence,63,title|setup|comparison|uncertainty_definition,0,0,0,line|area,2,2,4,2,40,3,sans-serif (raster plot)|mathtext (raster math),other_or_unknown,5.0,8.0,11.0,regular,roman|italic,rendered_estimate,medium,mixed,4,#0098F8|#E07048|#C8E8FF|#F6D8CF,rendered_estimate,0,0,raster,linear,linear,both,1,各 panel 左上,False,0,0,1,0,0,band,1.5,,,,,,,,,
iclr-2026-061ba26bb9ff,ICLR,oral,figure,Figure 9,25,appendix F / Connection to Dynamics,appendix,double_column,mechanism|qualitative_evidence|robustness,24,title|setup|main_finding,0,0,1,line|scatter,4,3,16,8,120,4,NimbusRomNo9L-Regu|CMR7/CMR10|CMMI10|CMSY7,computer_modern,4.5,6.5,9.0,regular,roman|italic,mixed,high,categorical,4,#0000FF|#FF0000|#008000|#000000,rendered_estimate,0,0,vector,linear,linear,both,1,各 panel 独立 legend；p=1 左上，其余多在右下,False,0,1,2,0,4,error_bar,1.5,,,,,,,,,
iclr-2026-061ba26bb9ff,ICLR,oral,figure,Figure 10,26,appendix F / Connection to Dynamics,appendix,double_column,mechanism|qualitative_evidence|robustness,27,title|setup|main_finding,0,0,1,line|scatter,4,3,16,8,120,4,NimbusRomNo9L-Regu|CMR7/CMR10|CMMI10|CMSY7,computer_modern,4.5,6.5,9.0,regular,roman|italic,mixed,high,categorical,4,#0000FF|#FF0000|#008000|#000000,rendered_estimate,0,0,vector,linear,linear,both,1,"各 panel 独立 legend；p=1,2 左上，p=3,4 右下",False,0,1,2,0,4,error_bar,1.5,,,,,,,,,
iclr-2026-09d94b8d6d44,ICLR,oral,figure,Figure 1,4,method,main,page_width,headline|method_interface|theory_mechanism|experimental_design,75,title|setup|encoding_key,0,0,0,conceptual_diagram|architecture|scatter|line|heatmap|matrix,4,6,6,18,120,5,DejaVu Sans|Open Sans Bold|Nimbus Mono L|Nimbus Roman No9 L|Computer Modern Math,times_like_serif,5.0,7.0,10.0,regular|bold,roman|italic|monospace,mixed,medium,mixed,8,#74A8DC|#EF8D8D|#80C987|#F6B26B|#E83E8C|#6BE0B2|#000000|#FFFFFF,rendered_estimate,1,0,mixed,none,none,none,1,panel-inset,False,1,2,3,0,0,none,1.0,,,,,,,,,
iclr-2026-09d94b8d6d44,ICLR,oral,figure,Figure 2,7,results,main,page_width,experimental_design|main_comparison|mechanism,39,title|setup|encoding_key|comparison,0,0,0,qualitative_grid|line,2,3,3,8,70,4,DejaVu Sans|Open Sans Bold|Nimbus Roman No9 L|Computer Modern Math,times_like_serif,5.0,7.5,10.0,regular|bold,roman|italic,mixed,medium,mixed,5,#F17CB0|#8DD3C7|#4D4D4D|#000000|#FFFFFF,rendered_estimate,1,0,mixed,linear,linear,none,1,upper-left,False,1,,3,0,0,none,1.1,,,,,,,,,
iclr-2026-09d94b8d6d44,ICLR,oral,figure,Figure 3,7,results,main,page_width,mechanism|main_comparison|qualitative_evidence,16,title|setup,0,0,0,conceptual_diagram|bar,2,3,3,16,32,4,DejaVu Sans|Open Sans Bold|Nimbus Mono L|Nimbus Roman No9 L|Computer Modern Math,times_like_serif,5.0,7.0,10.0,regular|bold,roman|italic|monospace,mixed,medium,mixed,6,#74A8DC|#EF8D8D|#80C987|#F3A35C|#333333|#FFFFFF,rendered_estimate,1,0,mixed,categorical,linear,none,1,bottom-center,True,1,,,0,0,error_bar,1.0,,,,,,,,,
iclr-2026-09d94b8d6d44,ICLR,oral,figure,Figure 4,8,results,main,inset,mechanism|main_comparison,9,title,0,0,0,bar,1,1,0,2,6,2,DejaVu Sans|Open Sans Bold|Nimbus Roman No9 L|Computer Modern Math,times_like_serif,5.0,7.0,9.0,regular|bold,roman|italic,mixed,medium,categorical,6,#B7D7B9|#76A978|#4D7A50|#333333|#D9EAD3|#FFFFFF,rendered_estimate,0,0,vector,categorical,linear,none,0,,,0,,,0,0,error_bar,0.9,,,,,,,,,
iclr-2026-09d94b8d6d44,ICLR,oral,figure,Figure 5,9,results,main,page_width,mechanism|main_comparison,8,title,0,0,0,bar,5,2,2,8,40,4,DejaVu Sans|Open Sans Bold|Nimbus Roman No9 L|Computer Modern Math,times_like_serif,5.0,7.5,10.0,regular|bold,roman|italic,mixed,medium,grayscale,3,#333333|#BDBDBD|#FFFFFF,rendered_estimate,1,1,vector,categorical,linear,none,1,upper-right,True,0,,,0,0,none,0.9,,,,,,,,,
iclr-2026-09d94b8d6d44,ICLR,oral,figure,Figure 6,9,results,main,page_width,mechanism|failure|experimental_design,14,title,0,0,0,qualitative_grid|line,4,4,2,6,80,4,DejaVu Sans|Open Sans Bold|Nimbus Roman No9 L|Computer Modern Math,times_like_serif,5.0,7.0,9.0,regular|bold,roman|italic,mixed,medium,mixed,5,#6BAED6|#FB6A6A|#F0F0F0|#4D4D4D|#FFFFFF,rendered_estimate,1,0,mixed,linear,linear,none,1,upper-right,True,1,,2,0,0,band,1.0,,,,,,,,,
iclr-2026-09d94b8d6d44,ICLR,oral,figure,Figure 7,10,results,main,page_width,failure|main_comparison|mechanism,12,title,0,0,0,bar,3,2,2,8,42,4,DejaVu Sans|Open Sans Bold|Nimbus Roman No9 L|Computer Modern Math,times_like_serif,5.0,7.0,9.0,regular|bold,roman|italic,mixed,medium,grayscale,3,#333333|#BDBDBD|#FFFFFF,rendered_estimate,1,1,vector,categorical,linear,none,1,upper-right,True,0,,,0,0,error_bar,0.9,,,,,,,,,
iclr-2026-09d94b8d6d44,ICLR,oral,figure,Figure 8,14,appendix,appendix,page_width,experimental_design|qualitative_evidence,11,title,0,0,0,qualitative_grid,4,,0,8,36,3,DejaVu Sans|Open Sans Bold|Nimbus Roman No9 L|Computer Modern Math,times_like_serif,5.5,8.0,10.0,regular|bold,roman|italic,mixed,medium,categorical,8,#EF0000|#4DFF00|#1122FF|#9A24D8|#FFD700|#FF8C00|#000000|#FFFFFF,rendered_estimate,1,0,mixed,none,none,none,0,,,1,4,1,0,0,none,0.8,,,,,,,,,
iclr-2026-09d94b8d6d44,ICLR,oral,figure,Figure 9,15,appendix,appendix,page_width,experimental_design|failure|qualitative_evidence,8,title,0,0,0,qualitative_grid|image_montage,4,,0,9,52,4,DejaVu Sans|Open Sans Bold|Nimbus Roman No9 L|Computer Modern Math,times_like_serif,5.5,8.0,10.0,regular|bold,roman|italic,mixed,medium,categorical,8,#EF0000|#4DFF00|#1122FF|#9A24D8|#FFD700|#FF8C00|#000000|#FFFFFF,rendered_estimate,1,0,mixed,none,none,none,0,,,1,4,1,0,0,none,0.8,,,,,,,,,
iclr-2026-09d94b8d6d44,ICLR,oral,figure,Figure 10,17,appendix,appendix,page_width,method_interface|theory_mechanism|experimental_design,11,title|setup,0,0,0,conceptual_diagram|architecture,2,3,3,22,20,4,DejaVu Sans|Open Sans Bold|Nimbus Mono L|Nimbus Roman No9 L|Computer Modern Math,times_like_serif,5.0,8.0,11.0,regular|bold,roman|italic|monospace,mixed,medium,categorical,6,#74A8DC|#EF8D8D|#80C987|#FF0000|#333333|#FFFFFF,rendered_estimate,1,1,mixed,none,none,none,1,upper-left,False,1,0,3,0,0,none,1.0,,,,,,,,,
iclr-2026-09d94b8d6d44,ICLR,oral,figure,Figure 11,17,appendix,appendix,page_width,method_interface|theory_mechanism|experimental_design,11,title|setup,0,0,0,conceptual_diagram|architecture,2,3,3,22,20,4,DejaVu Sans|Open Sans Bold|Nimbus Mono L|Nimbus Roman No9 L|Computer Modern Math,times_like_serif,5.0,8.0,11.0,regular|bold,roman|italic|monospace,mixed,medium,categorical,6,#74A8DC|#EF8D8D|#80C987|#FF0000|#333333|#FFFFFF,rendered_estimate,1,1,mixed,none,none,none,1,upper-left,False,1,0,3,0,0,none,1.0,,,,,,,,,
iclr-2026-09d94b8d6d44,ICLR,oral,figure,Figure 12,18,appendix,appendix,page_width,method_interface|theory_mechanism|experimental_design,11,title|setup,0,0,0,conceptual_diagram|architecture,2,3,3,22,20,4,DejaVu Sans|Open Sans Bold|Nimbus Mono L|Nimbus Roman No9 L|Computer Modern Math,times_like_serif,5.0,8.0,11.0,regular|bold,roman|italic|monospace,mixed,medium,categorical,6,#74A8DC|#EF8D8D|#80C987|#FF0000|#333333|#FFFFFF,rendered_estimate,1,1,mixed,none,none,none,1,upper-left,False,1,0,3,0,0,none,1.0,,,,,,,,,
iclr-2026-09d94b8d6d44,ICLR,oral,figure,Figure 13,18,appendix,appendix,page_width,experimental_design|mechanism,13,title|setup,0,0,0,conceptual_diagram|architecture,2,3,3,22,20,4,DejaVu Sans|Open Sans Bold|Nimbus Mono L|Nimbus Roman No9 L|Computer Modern Math,times_like_serif,5.0,8.0,11.0,regular|bold,roman|italic|monospace,mixed,medium,categorical,6,#74A8DC|#EF8D8D|#80C987|#FF0000|#333333|#FFFFFF,rendered_estimate,1,1,mixed,none,none,none,1,upper-left,False,1,0,3,0,0,none,1.0,,,,,,,,,
