paper_id,conference,analysis_stratum,sample_cohort,figures,tables,visual_objects,caption_found,caption_coverage,caption_words_mean,caption_words_median,caption_headline_bold_share,caption_setup_share,caption_encoding_key_share,caption_main_finding_share,caption_uncertainty_share,internal_font_size_median,dominant_palette_hex,color_object_share,single_column_share,page_or_double_width_share,pdf_fonts
iclr-2026-fdf9a5fa8f55,ICLR,oral,foundation_200,5,14,19,19,1.0,21.842,18.0,0.0,0.210526,0.105263,0.210526,0.0,9.963,#2B79A8|#8A608E|#3B7FAB|#FFC61D|#E83F6F|#418BA7|#FFDA6E|#C0D0D0,0.263158,0.315789,0.684211,CMMI10|CMSY10|CMSY6|CMSY7|DejaVuSans|Dingbats|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|Palatino-Roman
iclr-2026-fe86008e62d4,ICLR,oral,foundation_200,18,0,18,18,1.0,67.667,68.0,0.055556,0.5,0.5,0.944444,0.333333,7.481,#3274A1|#E1812C|#FF7F0E|#9E9CFC|#E23C5D|#0C0BFD|#DFCFF0|#3D3DFD,1.0,0.0,1.0,CMBX10|CMEX10|CMEX9|CMMI10|CMMI12|CMMI5|CMMI6|CMMI7|CMMI8|CMMI9|CMMIB10|CMMIB7|CMMIB9|CMR10|CMR12|CMR5|CMR6|CMR7|CMR8|CMR9|CMSS8|CMSY10|CMSY5|CMSY6|CMSY7|CMSY8|CMSY9|CMTT9|MSBM10|MSBM7|NimbusMonL-Bold|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal
iclr-2026-ff40de6c7ac1,ICLR,oral,replication_200,19,15,34,34,1.0,26.588,26.0,0.0,0.352941,0.088235,0.411765,0.0,9.963,#F6E1E0|#CAC5D0|#B391A5|#8F6682|#E890C5|#D0626D|#87C19E|#F5BAB0,0.558824,0.382353,0.529412,CMEX10|CMEX9|CMMI10|CMMI12|CMMI5|CMMI6|CMMI7|CMMI9|CMMIB8|CMR10|CMR5|CMR6|CMR7|CMR9|CMSS10|CMSS12|CMSSBX10|CMSY10|CMSY5|CMSY6|CMSY7|CMSY9|FontAwesome5Brands-Regular|MSAM10|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-MediItal|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal
icml-2026-01423817c82b,ICML,oral,foundation_200,8,7,15,13,0.866667,59.077,42.0,0.384615,0.384615,0.153846,0.461538,0.076923,8.966,#CC8963|#5975A4|#D9F2D0|#5B7D91|#75A0B2|#335162|#98CFE1|#BEAEAF,0.733333,0.4,0.4,Aptos|Aptos-Bold|Aptos-Italic|Arial-BoldMT|ArialMT|CMBX10|CMBX9|CMEX10|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMMIB10|CMR10|CMR5|CMR6|CMR7|CMR9|CMSY10|CMSY6|CMSY7|CMSY9|CMTI9|Calibri|Calibri-Bold|Calibri-BoldItalic|Calibri-Italic|Calibri-LightItalic|CambriaMath|Courier|Courier-Bold|Courier-BoldOblique|Courier-Oblique|Helvetica|Helvetica-Bold|Helvetica-BoldOblique|Helvetica-Oblique|MSBM10|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-MediItal|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|NimbusSanL-Regu|Times-Bold|Times-BoldItalic|Times-Italic|Times-Roman
icml-2026-07e2bc33888c,ICML,spotlight,foundation_200,36,2,38,38,1.0,45.921,38.0,0.0,0.394737,0.157895,0.421053,0.026316,8.966,#FFF4EE|#FFB366|#FF6666|#FF4D4D|#E8E4F6|#FFFFCC|#FF6F6F|#FFF2CC,0.605263,0.236842,0.763158,CMEX10|CMMI10|CMMI6|CMMI7|CMMI9|CMR10|CMR6|CMR7|CMR9|CMSY10|CMSY7|CMSY9|CMTI9|LMMono10-Regular|LMMono9-Regular|LMMonoLt10-Bold|MSBM10|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|Times-Roman
icml-2026-114dd793a5be,ICML,spotlight,foundation_200,15,9,24,24,1.0,38.667,32.5,0.0,0.791667,0.166667,0.333333,0.0,8.966,#314150|#858D9B|#243745|#A05F9E|#C94943|#ACB2C5|#526777|#1D303F,0.625,0.041667,0.958333,CMBX10|CMEX10|CMMI10|CMMI12|CMMI5|CMMI6|CMMI7|CMMI8|CMMI9|CMMIB10|CMR10|CMR5|CMR6|CMR7|CMR9|CMSY10|CMSY5|CMSY6|CMSY7|CMSY9|MSAM10|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|Times-Roman
icml-2026-121abf6fcacd,ICML,oral,foundation_200,11,3,14,14,1.0,51.143,52.0,0.0,0.428571,0.285714,0.357143,0.0,8.966,#4B92C3|#FD9841|#BB6C7D|#E593A9|#8FBF86|#7CAAD0|#E0AEAD|#A6C8E1,0.785714,0.142857,0.785714,ArialMT|CMBX10|CMBX5|CMBX7|CMEX10|CMEX7|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMR10|CMR5|CMR6|CMR7|CMR9|CMSY10|CMSY5|CMSY6|CMSY7|CMSY9|CMTI9|Courier|Courier-Bold|Courier-BoldOblique|Courier-Oblique|DejaVuSans|DejaVuSans-Oblique|Helvetica|Helvetica-Bold|Helvetica-BoldOblique|Helvetica-Oblique|MSAM10|MSBM10|MSBM7|MyriadPro-Regular|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|SegoeUIVariable|Times-Bold|Times-BoldItalic|Times-Italic|Times-Roman
icml-2026-124a926154b3,ICML,oral,foundation_200,42,15,57,57,1.0,32.421,29.0,0.052632,0.473684,0.385965,0.368421,0.035088,8.966,#1F78B4|#206DB1|#1E78B4|#08306B|#1E6DB1|#206DB0|#DCEAF7|#1F77B3,0.754386,0.263158,0.736842,ArialMT|CMBX10|CMEX10|CMEX7|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMR10|CMR5|CMR6|CMR7|CMR9|CMSY10|CMSY5|CMSY6|CMSY7|CMSY9|CMTI9|MSBM10|NimbusMonL-Bold|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|Pretendard-Bold|Pretendard-Regular|Stencil|Times-Roman
icml-2026-12ceaf196f4d,ICML,spotlight,foundation_200,9,8,17,17,1.0,38.294,31.0,0.0,0.294118,0.0,0.117647,0.176471,8.966,#FD8C3C|#94C4DF|#CCDFD8|#297180|#E5CBC4|#579291|#88ADB4|#EA7354,0.705882,0.470588,0.529412,CMEX10|CMMI10|CMMI5|CMMI6|CMMI7|CMMI8|CMMI9|CMR10|CMR5|CMR6|CMR7|CMR8|CMR9|CMSY10|CMSY5|CMSY6|CMSY7|CMSY8|CMSY9|CMTI9|Courier|Courier-Bold|Courier-BoldOblique|Courier-Oblique|Dingbats|EUFM10|Helvetica|Helvetica-Bold|Helvetica-BoldOblique|Helvetica-Oblique|MSAM7|MSBM10|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|StandardSymL_Slant_167|Times-Bold|Times-BoldItalic|Times-Italic|Times-Roman|TimesNewRomanPSMT
icml-2026-13200752b19d,ICML,oral,foundation_200,19,8,27,27,1.0,33.185,25.0,0.333333,0.259259,0.185185,0.37037,0.0,9.464,#55A868|#4C72B0|#C9EDFD|#E3F2F3|#2E3A58|#E3D6DD|#5E3D62|#7E90A6,0.888889,0.111111,0.814815,Arial-BoldMT|ArialMT|CIDFont+F1|CIDFont+F2|CIDFont+F3|CMBX10|CMEX10|CMMI10|CMMI7|CMMI9|CMR10|CMSY10|CMSY7|CMTT10|CMTT12|CMTT9|CascadiaCode-Roman|ComicSansMS|Impact|MSAM10|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|SFRM1000|Times-Roman
icml-2026-159ec0c7baad,ICML,spotlight,foundation_200,7,5,12,12,1.0,17.083,12.5,0.0,0.083333,0.0,0.0,0.0,8.966,#B9ADD1|#FCDFA4|#F5C06A|#FDD584|#D6D4E1|#B6B6D7|#C1C1DE|#FEEABE,0.666667,0.666667,0.25,CMBX10|CMBX7|CMBX9|CMEX10|CMEX9|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMR10|CMR5|CMR6|CMR7|CMR9|CMSY10|CMSY6|CMSY7|CMSY9|DejaVuMathTeXGyre-Regular|HYQiHei-EES|MSBM10|MSBM7|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|Times-Roman|TimesNewRomanPS-BoldItalicMT|TimesNewRomanPS-BoldMT|TimesNewRomanPSMT
icml-2026-184e90336c6b,ICML,spotlight,foundation_200,21,8,29,29,1.0,38.172,26.0,0.0,0.482759,0.275862,0.448276,0.241379,8.062,#C05046|#9FB47D|#BA9E63|#D9E5CF|#BDCFAE|#D7D3AD|#996667|#F4F2DD,0.793103,0.344828,0.62069,CMBX10|CMBX7|CMEX10|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMR10|CMR6|CMR7|CMR9|CMSY10|CMSY6|CMSY7|CMSY9|ComicSansMS|ComicSansMS-Bold|DejaVuSans|MSAM10|MSAM7|MSBM10|NimbusRomNo9L-Medi|NimbusRomNo9L-MediItal|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|SimSun|Times-Roman
icml-2026-19ec66cff1c1,ICML,spotlight,foundation_200,80,9,89,89,1.0,18.382,13.0,0.0,0.11236,0.044944,0.05618,0.11236,6.087,#EA4335|#4285F4|#A42F25|#EB5144|#4285F3|#01BCD4|#00BCD4|#01BBD3,0.898876,0.876404,0.11236,ArialMT|CMBX10|CMBX12|CMBX9|CMEX10|CMMI10|CMMI12|CMMI5|CMMI6|CMMI7|CMMI8|CMMI9|CMMIB10|CMR10|CMR12|CMR17|CMR5|CMR6|CMR7|CMR8|CMR9|CMSY10|CMSY7|CMSY8|CMSY9|CMTI10|CMTI9|CMTT10|CMTT8|DejaVuSans|DejaVuSans-Oblique|MSBM10|MSBM7|SFRM0600|SFRM0800|SFRM1000|Times-Roman
icml-2026-1c5182bdf0c8,ICML,spotlight,foundation_200,5,14,19,19,1.0,47.842,22.0,0.157895,0.473684,0.631579,0.157895,0.0,8.966,#CDBCF3|#8FDAB3|#E6AECA|#E8D8B0|#6B4D61|#D5C6F7|#AE91AF|#C0B5E3,0.315789,0.052632,0.947368,CMBX9|CMEX10|CMEX7|CMEX9|CMMI10|CMMI6|CMMI7|CMMI9|CMR10|CMR5|CMR6|CMR7|CMR9|CMSY10|CMSY6|CMSY7|CMSY9|CMTI9|Courier|Courier-Bold|Courier-BoldOblique|Courier-Oblique|DejaVuSans|DejaVuSans-Bold|Helvetica|Helvetica-Bold|Helvetica-BoldOblique|Helvetica-Oblique|MSBM10|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|Times-Bold|Times-BoldItalic|Times-Italic|Times-Roman|[none]
icml-2026-1d55d472edbc,ICML,spotlight,foundation_200,6,4,10,9,0.9,44.778,13.0,0.0,0.444444,0.333333,0.111111,0.222222,8.495,#FDF3ED|#D6EAE8|#F9E5E0|#EFD4D4|#A0BC87|#A1289E|#FCF3EC|#ACD9B9,0.6,0.6,0.3,CMBSY10|CMBX10|CMEX10|CMEX7|CMEX9|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMMIB10|CMMIB5|CMMIB7|CMR10|CMR5|CMR6|CMR7|CMR9|CMSS10|CMSS12|CMSY10|CMSY5|CMSY7|CMSY9|CMTI9|CMTT10|DejaVuSans|DejaVuSans-Oblique|F226|MSAM10|MSBM10|MSBM7|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|SourceCodePro-Regular|Times-Roman|dsrom10
icml-2026-1dfcf4c8869d,ICML,spotlight,foundation_200,10,2,12,12,1.0,51.75,46.5,0.083333,0.583333,0.166667,0.416667,0.0,6.691,#7A5E6B|#C9977A|#AFC1DB|#4C5C85|#627393|#899098|#837485|#997B96,0.916667,0.333333,0.666667,Arial-BoldMT|ArialMT|CMBX10|CMBX6|CMBX7|CMBX9|CMEX10|CMEX9|CMMI10|CMMI12|CMMI5|CMMI6|CMMI7|CMMI9|CMMIB10|CMR10|CMR12|CMR17|CMR5|CMR6|CMR7|CMR8|CMR9|CMSY10|CMSY5|CMSY6|CMSY7|CMSY9|CMTI9|DejaVuSans|DejaVuSans-Bold|DejaVuSans-Oblique|Dingbats|LibreBaskerville-Regular|MS-PGothic|MSBM10|MSBM7|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-MediItal|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|Times-Roman
icml-2026-1e762aa63b55,ICML,oral,foundation_200,13,8,21,21,1.0,24.429,13.0,0.0,0.333333,0.047619,0.238095,0.0,7.47,#8AC0D0|#FDFED7|#96C9CD|#B2DCCA|#E0EBC2|#BCC7AF|#BD8A8B|#99B6B8,0.714286,0.666667,0.333333,CMEX10|CMMI10|CMMI7|CMMI9|CMR10|CMR6|CMR7|CMR9|CMSY10|CMSY6|CMSY7|CMSY9|DejaVuSans|DejaVuSans-Bold|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|Times-Roman
icml-2026-21bf37d1d47a,ICML,oral,foundation_200,11,10,21,21,1.0,45.476,50.0,0.0,0.52381,0.285714,0.571429,0.142857,8.966,#98A8B6|#CFDBE5|#FBE5C6|#BBC7D3|#4B647D|#DA9E8D|#AA848E|#CAA8B8,0.52381,0.142857,0.857143,CMBX10|CMBX7|CMEX10|CMEX9|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMMIB10|CMMIB7|CMMIB9|CMR10|CMR5|CMR6|CMR7|CMR9|CMSY10|CMSY5|CMSY6|CMSY7|CMSY9|CMTI9|MSBM10|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|Times-Roman
icml-2026-26bfc642d651,ICML,oral,foundation_200,20,8,28,28,1.0,23.286,12.0,0.071429,0.321429,0.107143,0.214286,0.0,7.0,#FF7F0E|#1F77B4|#D7E7F1|#FF7F0F|#FFE9D6|#9AC2DD|#FF9F4B|#FF8214,0.785714,0.785714,0.214286,CMBX10|CMBX9|CMEX10|CMEX9|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMMIB10|CMMIB9|CMR10|CMR5|CMR6|CMR7|CMR9|CMSS10|CMSS9|CMSY10|CMSY5|CMSY6|CMSY7|CMSY9|CMTI9|DejaVuSans|DejaVuSans-Oblique|DejaVuSansDisplay|Dingbats|MSAM10|MSBM10|MSBM7|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|STIXSizeOneSym-Regular|Times-Roman
icml-2026-2801956159d6,ICML,spotlight,foundation_200,14,10,24,24,1.0,52.792,51.5,0.0,0.416667,0.125,0.458333,0.083333,9.963,#384791|#A1A8CB|#19297F|#BCC1DA|#858EBB|#525FA0|#6570AA|#CCD0E3,0.75,0.125,0.75,"Aptos,Bold|ArialMT|CMBX10|CMBX6|CMBX7|CMBX9|CMEX10|CMEX9|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMMIB5|CMMIB6|CMMIB7|CMR10|CMR5|CMR6|CMR7|CMR9|CMSY10|CMSY5|CMSY6|CMSY7|CMSY9|CMTI9|CambriaMath|Dingbats|MSBM10|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|Times-Roman"
icml-2026-2b0091abd25f,ICML,oral,foundation_200,7,4,11,11,1.0,30.0,33.0,0.090909,0.545455,0.181818,0.363636,0.0,8.966,#FFF0D6|#F6EDFF|#FFDAC2|#C7656D|#B6ACB9|#E3E3ED|#FFF0D5|#FFF5DC,0.363636,0.272727,0.727273,CMBSY9|CMMI10|CMMI7|CMMI9|CMR10|CMR6|CMR7|CMR9|CMSY10|CMSY7|CMSY9|Consolas|Consolas-Bold|Consolas-Italic|DejaVuSans|DejaVuSans-Oblique|DejaVuSerif|FontAwesome5Brands-Regular|FontAwesome5Free-Solid|FontAwesome6Brands-Regular|FontAwesome6Free-Regular|FontAwesome6Free-Solid|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-MediItal|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|SegoeUI|SegoeUI-Bold|SegoeUI-Semibold|SegoeUIBlack|Times-Roman|[none]
icml-2026-2b91f2863fcf,ICML,spotlight,foundation_200,7,11,18,18,1.0,36.889,27.5,0.055556,0.555556,0.222222,0.5,0.111111,9.963,#E87560|#EA8D7B|#91B9D0|#8597A1|#FDEBDF|#FCBC8C|#FBD8C6|#DEC9CC,0.444444,0.388889,0.611111,CMBX10|CMBX5|CMBX7|CMBX9|CMEX10|CMMI10|CMMI5|CMMI7|CMMI9|CMR10|CMR5|CMR7|CMR9|CMSY10|CMSY5|CMSY7|CMSY9|MSAM10|MSBM10|MSBM7|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-MediItal|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|Times-Roman
icml-2026-2d22f08859e8,ICML,spotlight,foundation_200,29,12,41,25,0.609756,29.52,11.0,0.0,0.48,0.04,0.04,0.08,9.963,#D1E9EF|#B30000|#ECBEBE|#D0E8EE|#CCE3E9|#D4ECF2|#717E82|#A2B5BA,0.487805,0.365854,0.243902,Aptos-Bold|Aptos-Italic|CMEX10|CMEX9|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMR10|CMR6|CMR7|CMR9|CMSY10|CMSY7|CMSY9|CMTI9|DengXian|MSBM10|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-MediItal|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|Times-Roman|TimesNewRomanPS-BoldItalicMT|TimesNewRomanPS-BoldMT|TimesNewRomanPS-ItalicMT|TimesNewRomanPSMT
icml-2026-315bbaf35118,ICML,spotlight,foundation_200,14,5,19,19,1.0,64.053,55.0,0.263158,0.894737,0.368421,0.578947,0.210526,9.963,#B0A191|#A88595|#C0A7A4|#918491|#4F506D|#956B80|#CBDDEE|#C2C5D1,0.736842,0.0,1.0,Arial-BoldMT|ByteSans-Bold|ByteSans-Medium|CMBX10|CMBX7|CMEX10|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMR10|CMR6|CMR7|CMR8|CMR9|CMSY10|CMSY7|CMSY9|MSBM10|SFBX2074|SFCC0900|SFRM0600|SFRM0700|SFRM0900|SFRM1000|SFRM1200|SFTI0900|SFTI1000|SFTT0900|SFTT1000|Times-Roman
icml-2026-32a8402c370d,ICML,oral,foundation_200,9,4,13,13,1.0,30.923,33.0,0.0,0.384615,0.230769,0.076923,0.076923,7.367,#FF7F0E|#FFDBDA|#FFDDDC|#2776AD|#C84032|#FBE1D7|#E15B54|#FBC5A3,1.0,0.076923,0.692308,CMBX10|CMBX5|CMBX7|CMEX10|CMEX9|CMMI10|CMMI12|CMMI5|CMMI6|CMMI7|CMMI9|CMR10|CMR5|CMR6|CMR7|CMR9|CMSY10|CMSY5|CMSY6|CMSY7|CMSY9|CMTI9|CambriaMath|Cmr10|DejaVuSans|DejaVuSans-Oblique|MSBM10|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|Times-Roman|TimesNewRomanPSMT
icml-2026-35879ec17414,ICML,spotlight,foundation_200,3,8,11,11,1.0,49.727,41.0,0.0,0.454545,0.909091,0.454545,0.0,9.963,#5562A1|#DF5657|#5AB55A|#364590|#6A75AD|#858EBC|#505D9E|#192980,0.545455,0.0,1.0,CMBX10|CMEX10|CMMI10|CMMI12|CMMI5|CMMI6|CMMI7|CMMI9|CMR10|CMR5|CMR6|CMR7|CMR9|CMSY10|CMSY5|CMSY6|CMSY7|CMSY9|CMTI9|F203|MSBM10|MSBM7|NimbusMonL-Bold|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-MediItal|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|Times-Roman
icml-2026-388e7825c92c,ICML,spotlight,foundation_200,17,7,24,24,1.0,32.583,26.5,0.25,0.291667,0.083333,0.25,0.0,7.97,#FBE5D5|#FEECDB|#A6CAEC|#46B1E1|#4E95D9|#C7DFF3|#3EA9DF|#4A81BA,0.75,0.208333,0.75,3|Arial-BoldItalicMT|Arial-BoldMT|Arial-ItalicMT|ArialMT|ByteSans-Bold|CMEX10|CMMI10|CMMI5|CMMI6|CMMI7|CMMI8|CMMI9|CMR10|CMR6|CMR7|CMR8|CMR9|CMSY10|CMSY6|CMSY7|CMSY8|CMSY9|Calibri|Calibri-Bold|Calibri-Light|Calibri-LightItalic|CambriaMath|ComicSansMS|Consolas-Bold|Dingbats|MSBM10|PingFangSC-Regular|PingFangSC-Semibold|SFRM0700|SFRM0800|SFRM0900|SFRM1000|SFRM1095|SFTI0800|SFTI0900|SFTI1000|SFTT0800|SFTT0900|SFTT1000|Times-Roman|TimesNewRomanPS-BoldItalicMT|TimesNewRomanPS-BoldMT|TimesNewRomanPS-ItalicMT|TimesNewRomanPSMT
icml-2026-422971fda9c0,ICML,oral,foundation_200,23,14,37,37,1.0,42.378,39.0,0.135135,0.567568,0.243243,0.702703,0.243243,8.966,#6FD6B6|#8FA4D2|#FFB085|#67D3B2|#F5A9A9|#18297F|#6FD8B7|#575F73,0.675676,0.135135,0.810811,ArialNarrow|CMBX7|CMEX10|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMR10|CMR5|CMR6|CMR7|CMR9|CMSY10|CMSY5|CMSY6|CMSY7|CMSY9|CMTI9|DINAlternate-Bold|DejaVuSerif-Italic|NimbusMonL-Bold|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|NimbusSanL-Regu|StandardSymL_Slant_167|Times-Roman|TimesNewRomanPSMT
icml-2026-42cbf99e9181,ICML,spotlight,foundation_200,12,5,17,17,1.0,49.235,46.0,0.352941,0.647059,0.235294,0.647059,0.411765,6.974,#FFDFC3|#FFDEC1|#7ACAAF|#8EBCDB|#BFACD3|#47575D|#5E9A8A|#78C7AD,0.764706,0.058824,0.941176,ArialMT|CMEX10|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMR10|CMR5|CMR6|CMR7|CMR9|CMSY10|CMSY5|CMSY6|CMSY7|CMSY9|CMTI9|Cmr10|DejaVuSans|DejaVuSans-Oblique|MSBM10|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-MediItal|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|STIXNonUnicode-Italic|SimHei|Times-Roman|TimesNewRomanPS-BoldItalicMT|TimesNewRomanPS-BoldMT|TimesNewRomanPS-ItalicMT|TimesNewRomanPSMT
icml-2026-447e2cef4c1c,ICML,spotlight,foundation_200,1,6,7,7,1.0,47.857,39.0,0.142857,0.428571,0.0,0.714286,0.0,10.909,#8AB4F8|#FABC5D|#76C789|#744644|#E6E5B8|#FBD670|#877267|#6DA3BA,0.285714,0.428571,0.571429,LMMono10-Regular|Times-Roman|XCharter-Bold|XCharter-BoldItalic|XCharter-Italic|XCharter-Roman|XCharterMathMI|XCharterMathRM|txexs|txmiaSTbb|txmiaX|txsys
icml-2026-44d93fac8702,ICML,spotlight,foundation_200,3,9,12,12,1.0,63.583,70.5,0.0,0.75,0.333333,0.583333,0.0,8.966,#FFFAEA|#F4D5B8|#B9D6D6|#F2F6F0|#A5ADA0|#776768|#D5EDE3|#FEF3E1,0.333333,0.0,1.0,CMBX12|CMBX6|CMBX9|CMEX10|CMMI10|CMMI6|CMMI7|CMMI9|CMMIB10|CMR10|CMR7|CMR9|CMSY10|CMSY6|CMSY7|CMSY9|CMTI9|DejaVuSans|MSBM10|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|Sen-Regular|Times-Roman
icml-2026-44fb3b3b59c9,ICML,oral,foundation_200,3,2,5,5,1.0,117.2,125.0,0.0,0.6,0.6,0.6,0.2,9.963,#394892|#192A80|#9EA6CA|#5562A1|#868FBC|#BABFD9|#CACEE2|#747EB2,0.8,0.0,1.0,CMBX10|CMBX12|CMBX7|CMBX9|CMEX10|CMEX7|CMEX9|CMMI10|CMMI12|CMMI5|CMMI6|CMMI7|CMMI9|CMMIB10|CMMIB7|CMR10|CMR12|CMR5|CMR6|CMR7|CMR9|CMSS8|CMSY10|CMSY5|CMSY6|CMSY7|CMSY9|CMTI7|CMTI9|CMTT10|CMTT12|CMTT8|MSAM10|MSBM10|MSBM7|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|Times-Roman|dsrom10|txtt|txtt-Slant_167
icml-2026-4d6c3bd9ff61,ICML,spotlight,foundation_200,14,17,31,31,1.0,74.065,11.0,0.580645,0.354839,0.032258,0.258065,0.032258,7.97,#E9F1FF|#C8DCFF|#F3EEFF|#E4F2FF|#DEEBF7|#F2ECFF|#E1E9F7|#FCE6D5,0.709677,0.387097,0.387097,Arial-BoldItalicMT|ArialMT|ArialRoundedMTBold|CMEX10|CMMI10|CMMI5|CMMI7|CMMI8|CMMI9|CMR10|CMR6|CMR7|CMR8|CMR9|CMSY10|CMSY6|CMSY7|CMSY8|CMSY9|Calibri-BoldItalic|Georgia|Georgia-Bold|Georgia-BoldItalic|Georgia-Italic|HYShuSongErKW|Helvetica|Helvetica-Bold|LCIRCLE10|MSAM10|MSBM10|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-MediItal|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|SFRM1000|Times-Roman|TimesNewRomanPS-BoldMT
icml-2026-4e1dcbf5b839,ICML,spotlight,foundation_200,11,13,24,24,1.0,53.083,53.5,0.0,0.666667,0.166667,0.5,0.083333,8.966,#FFEDED|#FFFBED|#EFE6DF|#FFFBEA|#FFF3E5|#D8DFED|#BBBECA|#FFF3CF,0.75,0.125,0.833333,CMBX10|CMBX7|CMEX10|CMEX9|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMMIB10|CMMIB7|CMMIB9|CMR10|CMR6|CMR7|CMR9|CMSY10|CMSY5|CMSY7|CMSY9|Calibri|ComicSansMS|Dingbats|MSBM10|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-MediItal|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|SFRM0900|SFRM1000|Times-Roman|TimesNewRomanPS-BoldItalicMT|TimesNewRomanPS-BoldMT|TimesNewRomanPS-ItalicMT|TimesNewRomanPSMT
