paper_id,conference,analysis_stratum,kind,label,page,placement,caption_start,x0,top,x1,bottom,caption_fonts,caption_size_median
iclr-2026-0aa8e3fa3f6d,ICLR,oral,table,Table 1,7,main,Experimentalresultsforsynthetictasksfordifferentmodels.Thenotationn→m(p%),108.0,81.722,140.757,91.685,NimbusRomNo9L-Regu,9.963
iclr-2026-0aa8e3fa3f6d,ICLR,oral,figure,Figure 3,10,main,AccuracyofPythia,365.398,281.917,406.155,291.88,NimbusRomNo9L-Regu,9.963
iclr-2026-0aa8e3fa3f6d,ICLR,oral,figure,Figure 4,20,appendix,IllustrationofLogicalGraphreasoningtaskandcodefixingtask.Wegeneraterandom,108.0,255.031,144.951,264.994,NimbusRomNo9L-Regu,9.963
iclr-2026-0aa8e3fa3f6d,ICLR,oral,table,Table 2,22,appendix,ExperimentalresultsfortheTowerofHanoipuzzlesolvedrecursivelybydifferentmodels.,108.0,81.722,140.04,91.685,NimbusRomNo9L-Regu,9.963
iclr-2026-0aa8e3fa3f6d,ICLR,oral,figure,Figure 5,22,appendix,PerformanceofdifferentseedswhentrainingaMambamodelonTowerofHanoipuzzles,108.0,462.164,144.234,472.127,NimbusRomNo9L-Regu,9.963
iclr-2026-0aa8e3fa3f6d,ICLR,oral,figure,Figure 6,23,appendix,"Wetrainvarioustransformer(Pythia,Mistral)andSSM(Mamba,LSTM,GRU)models",108.0,318.809,144.712,328.772,NimbusRomNo9L-Regu,9.963
iclr-2026-0aa8e3fa3f6d,ICLR,oral,figure,Figure 7,24,appendix,MultiplicationgeneralizationperformanceforMambaacrossdifferenttrainingconfig-,108.0,329.013,145.41,338.976,NimbusRomNo9L-Regu,9.963
iclr-2026-0aa8e3fa3f6d,ICLR,oral,figure,Figure 8,25,appendix,Multiplicationtaskaccuracyunderco-trainingwithvaryingtrainingbudgets(seeSec3.1).,108.0,347.249,143.945,357.212,NimbusRomNo9L-Regu,9.963
iclr-2026-0aa8e3fa3f6d,ICLR,oral,figure,Figure 9,25,appendix,"Additiontaskaccuracyunderco-trainingwithvaryingtrainingbudgets(250,500,800",108.0,543.889,145.17,553.852,NimbusRomNo9L-Regu,9.963
iclr-2026-0aa8e3fa3f6d,ICLR,oral,figure,Figure 10,26,appendix,PassrateandmediansequencelengthforSWE-agent-LM-32Bonthecodefixingtask.,110.844,222.081,152.079,232.044,NimbusRomNo9L-Regu,9.963
iclr-2026-0b114f73a492,ICLR,oral,figure,Figure 1,1,main,IllustrativecomparisonofKVcachecompressionmethodsastokensaregenerated:(a),108.0,618.11,144.991,628.073,NimbusRomNo9L-Regu,9.963
iclr-2026-0b114f73a492,ICLR,oral,figure,Figure 2,3,main,Accuracy-,405.0,233.524,447.361,243.487,NimbusRomNo9L-Regu,9.963
iclr-2026-0b114f73a492,ICLR,oral,figure,Figure 3,3,main,Layer-wiseattention,365.398,659.035,405.976,668.998,NimbusRomNo9L-Regu,9.963
iclr-2026-0b114f73a492,ICLR,oral,figure,Figure 4,4,main,Counterfactualimpor-,365.398,262.498,404.342,272.461,NimbusRomNo9L-Regu,9.963
iclr-2026-0b114f73a492,ICLR,oral,figure,Figure 5,4,main,Pairwisethoughtas-,365.398,486.521,405.258,496.484,NimbusRomNo9L-Regu,9.963
iclr-2026-0b114f73a492,ICLR,oral,figure,Figure 6,5,main,"WalkthroughofThinKVwithτ=g=blocksize=4,R={2}.",156.409,213.51,192.663,223.473,NimbusRomNo9L-Regu,9.963
iclr-2026-0b114f73a492,ICLR,oral,figure,Figure 7,6,main,Performanceofsequen-,365.398,489.288,402.469,499.251,NimbusRomNo9L-Regu,9.963
iclr-2026-0b114f73a492,ICLR,oral,figure,Figure 8,7,main,"ThinKVcomparedwithSoTAevictionbaselines,reportedaspass@1accuracy.",128.203,335.318,164.457,345.281,NimbusRomNo9L-Regu,9.963
iclr-2026-0b114f73a492,ICLR,oral,table,Table 1,8,main,ComparisonofThinKVwithKV,325.801,166.88,359.465,176.843,NimbusRomNo9L-Regu,9.963
iclr-2026-0b114f73a492,ICLR,oral,table,Table 2,8,main,Throughput(tokens/s)comparison,325.801,254.763,358.986,264.726,NimbusRomNo9L-Regu,9.963
iclr-2026-0b114f73a492,ICLR,oral,table,Table 3,8,main,ThinKVthroughput,377.277,383.912,412.425,393.875,NimbusRomNo9L-Regu,9.963
iclr-2026-0b114f73a492,ICLR,oral,figure,Figure 10,9,main,ThinKVablationexperiments:(a)recallrateoftokenswithTop-10attentionscoresfor,108.0,206.063,149.524,216.026,NimbusRomNo9L-Regu,9.963
iclr-2026-0b114f73a492,ICLR,oral,figure,Figure 9,9,main,vLLMsystem,385.199,332.616,427.271,342.579,NimbusRomNo9L-Regu,9.963
iclr-2026-0b114f73a492,ICLR,oral,table,Table 4,9,main,ImpactofThinKVcomponents,337.681,490.676,370.866,500.639,NimbusRomNo9L-Regu,9.963
iclr-2026-0b114f73a492,ICLR,oral,table,Table 5,10,main,Per-layertimebreakdown(%)and,325.801,191.523,358.737,201.486,NimbusRomNo9L-Regu,9.963
iclr-2026-0b114f73a492,ICLR,oral,figure,Figure 11,10,main,"(a)Impactof|L∗|,|T|",365.398,459.731,407.231,469.694,NimbusRomNo9L-Regu,9.963
iclr-2026-0b114f73a492,ICLR,oral,table,Table 6,17,appendix,Summaryofnotationusedinthepaper.,209.941,90.808,242.07,100.771,NimbusRomNo9L-Regu,9.963
iclr-2026-0b114f73a492,ICLR,oral,figure,Figure 12,21,appendix,Illustrationofevictionpolicyπ’sk-means-basedevictionmechanism.,143.183,256.11,184.418,266.073,NimbusRomNo9L-Regu,9.963
iclr-2026-0b114f73a492,ICLR,oral,table,Table 7,21,appendix,Keywordlisttointerpretdifferentthoughttypes.,191.78,288.85,223.909,298.813,NimbusRomNo9L-Regu,9.963
iclr-2026-0b114f73a492,ICLR,oral,figure,Figure 13,24,appendix,Visualizationofattentionmapsacrossdifferentthoughttypes.Atdecodetimeonlya,108.0,408.291,150.032,418.254,NimbusRomNo9L-Regu,9.963
iclr-2026-0b114f73a492,ICLR,oral,figure,Figure 14,25,appendix,Layer-wiseattentionsparsityacrossdecodestepsfordifferentmodelsanddatasets.,118.196,349.891,159.431,359.854,NimbusRomNo9L-Regu,9.963
iclr-2026-0b114f73a492,ICLR,oral,figure,Figure 15,25,appendix,Additionalvisualizationofpairwisethoughtassociationsfordifferentinputpromptsfrom,108.0,473.12,148.747,483.083,NimbusRomNo9L-Regu,9.963
iclr-2026-0b114f73a492,ICLR,oral,figure,Figure 16,26,appendix,"QuantizationsensitivityanalysisofKVcachefor(a)reasoning,(b)executionand(c)",108.0,176.376,150.072,186.339,NimbusRomNo9L-Regu,9.963
iclr-2026-0b114f73a492,ICLR,oral,table,Table 8,26,appendix,ComparisonofThinKV,365.398,348.12,399.161,358.083,NimbusRomNo9L-Regu,9.963
iclr-2026-0b114f73a492,ICLR,oral,table,Table 9,26,appendix,AccuracyofThinKV,365.398,471.856,401.303,481.819,NimbusRomNo9L-Regu,9.963
iclr-2026-0b114f73a492,ICLR,oral,table,Table 10,26,appendix,Impactofdataformat,361.44,639.807,401.181,649.77,NimbusRomNo9L-Regu,9.963
iclr-2026-0b114f73a492,ICLR,oral,table,Table 11,27,appendix,LLMaccuracycompari-,361.44,236.947,399.577,246.91,NimbusRomNo9L-Regu,9.963
iclr-2026-0b114f73a492,ICLR,oral,figure,Figure 17,27,appendix,AccuracyvsKV,365.398,519.382,412.242,529.345,NimbusRomNo9L-Regu,9.963
iclr-2026-0b114f73a492,ICLR,oral,table,Table 12,27,appendix,Throughputcomparisonun-,345.602,634.138,383.998,644.101,NimbusRomNo9L-Regu,9.963
iclr-2026-0b114f73a492,ICLR,oral,table,Table 13,28,appendix,Accuracycomparison,353.518,150.036,396.447,159.999,NimbusRomNo9L-Regu,9.963
iclr-2026-0b114f73a492,ICLR,oral,figure,Figure 18,28,appendix,Latencybreak-,385.199,359.792,430.081,369.755,NimbusRomNo9L-Regu,9.963
iclr-2026-0b114f73a492,ICLR,oral,table,Table 14,28,appendix,ComparisonofTime-per-Request,325.801,444.492,363.729,454.455,NimbusRomNo9L-Regu,9.963
iclr-2026-0b114f73a492,ICLR,oral,table,Table 15,28,appendix,AblationofPrefillandDe-,353.518,645.097,391.127,655.06,NimbusRomNo9L-Regu,9.963
iclr-2026-0c8eb54755cf,ICLR,oral,figure,Figure 1,5,main,"Insertingaperturbation.First,wesampleatrainingsequencefromthestandardtrain-",108.0,199.689,144.583,209.652,NimbusRomNo9L-Regu,9.963
iclr-2026-0c8eb54755cf,ICLR,oral,figure,Figure 2,7,main,Memorizationofsensitivedatacanbedilutedbytrainingonlargercorpora.We,108.0,365.017,145.3,374.98,NimbusRomNo9L-Regu,9.963
iclr-2026-0c8eb54755cf,ICLR,oral,table,Table 1,8,main,ROCAUCscoresofbaselineMIAsonGutenbergUnpopularforourlargestperturbed,108.0,81.722,139.611,91.685,NimbusRomNo9L-Regu,9.963
iclr-2026-0c8eb54755cf,ICLR,oral,figure,Figure 3,10,main,Unlearningperformanceonwith,306.0,306.962,345.472,316.925,NimbusRomNo9L-Regu,9.963
iclr-2026-0c8eb54755cf,ICLR,oral,table,Table 2,25,appendix,"HperturbationdatasetsonHuggingFace,groupedbydomainanddatatype.",108.0,344.821,140.398,354.784,NimbusRomNo9L-Regu,9.963
iclr-2026-0c8eb54755cf,ICLR,oral,table,Table 3,27,appendix,Numberofduplicatesinsertedperperturbationdataset.,169.264,151.748,201.393,161.711,NimbusRomNo9L-Regu,9.963
iclr-2026-0c8eb54755cf,ICLR,oral,table,Table 4,27,appendix,Percentageoftrainingdataoverwrittenbyduplicatedperturbationdata.Thesecal-,108.0,425.802,140.628,435.765,NimbusRomNo9L-Regu,9.963
iclr-2026-0c8eb54755cf,ICLR,oral,table,Table 5,29,appendix,Hubblemodelconfiguration.,227.41,223.098,259.539,233.061,NimbusRomNo9L-Regu,9.963
iclr-2026-0c8eb54755cf,ICLR,oral,table,Table 6,31,appendix,Zero-shotbenchmarkresultsusingthePythiasuite.Wereportresultsformodelsof,108.0,241.461,140.986,251.424,NimbusRomNo9L-Regu,9.963
iclr-2026-0c8eb54755cf,ICLR,oral,table,Table 7,32,appendix,Five-shotbenchmarkresultsusingthePythiasuite.Five-shotbenchmarkresultson,108.0,81.722,141.185,91.685,NimbusRomNo9L-Regu,9.963
iclr-2026-0c8eb54755cf,ICLR,oral,table,Table 8,33,appendix,BenchmarkresultsusingtheDCLMv1evalsuite.DCLM-BandFineWebedu,108.0,81.722,139.85,91.685,NimbusRomNo9L-Regu,9.963
iclr-2026-0c8eb54755cf,ICLR,oral,figure,Figure 4,35,appendix,CoreresultsonCopyrightPassages.Thefirstrowevaluatesmemorizationwiththe,108.0,394.525,145.38,404.488,NimbusRomNo9L-Regu,9.963
iclr-2026-0c8eb54755cf,ICLR,oral,figure,Figure 5,35,appendix,CoreresultsonCopyrightParaphrases.Wemeasurewhetherthemodelsdemonstrate,108.0,677.837,144.553,687.8,NimbusRomNo9L-Regu,9.963
iclr-2026-0c8eb54755cf,ICLR,oral,table,Table 9,36,appendix,AttackDefinitionsforYAGO.PIIattacksarelistedbelowinincreasingorderofstrength,108.0,134.756,140.299,144.719,NimbusRomNo9L-Regu,9.963
iclr-2026-0c8eb54755cf,ICLR,oral,figure,Figure 6,38,appendix,"AttacksuccessratesonECtHR.Inthefirsttwoplots,wereporttheaccuracyofgener-",108.0,215.265,144.523,225.228,NimbusRomNo9L-Regu,9.963
iclr-2026-0c8eb54755cf,ICLR,oral,figure,Figure 7,39,appendix,AttacksuccessratesonYAGO.Perturbedmodelsassignhigherlikelihoodtounseen,108.0,471.201,145.27,481.164,NimbusRomNo9L-Regu,9.963
iclr-2026-0c8eb54755cf,ICLR,oral,figure,Figure 8,40,appendix,AttacksuccessratesonYAGObyPIItype.RowsareorderedbytheorderthePII,108.0,626.808,145.36,636.771,NimbusRomNo9L-Regu,9.963
iclr-2026-0c8eb54755cf,ICLR,oral,table,Table 10,41,appendix,IndirectPIIAttackDefitions.TheinstantiatedindirectPIIinferenceattacksarelisted,108.0,115.283,145.639,125.246,NimbusRomNo9L-Regu,9.963
iclr-2026-0c8eb54755cf,ICLR,oral,figure,Figure 9,43,appendix,CoreresultsonPersonachat.Row1reportsthelength-normalizedlog-likelihoodofthe,108.0,547.088,144.324,557.051,NimbusRomNo9L-Regu,9.963
iclr-2026-0c8eb54755cf,ICLR,oral,figure,Figure 10,45,appendix,CoreresultsonELLieandMUNCH.,205.702,302.3,246.937,312.263,NimbusRomNo9L-Regu,9.963
iclr-2026-0c8eb54755cf,ICLR,oral,figure,Figure 11,46,appendix,"CoreresultsonTestSets(Part1).ResultsforPopQA,HellaSwag,MMLU,andPIQA",108.0,592.949,149.315,602.912,NimbusRomNo9L-Regu,9.963
iclr-2026-0c8eb54755cf,ICLR,oral,figure,Figure 12,47,appendix,CoreresultsandvariantsonWinoGrande.Theinfillformatpresentseachchoice,108.0,478.095,150.321,488.058,NimbusRomNo9L-Regu,9.963
iclr-2026-0c8eb54755cf,ICLR,oral,figure,Figure 13,48,appendix,ForgettingcurvesfortheintermediatecheckpointsofTimingruns.Weplotmemo-,108.0,402.872,149.464,412.835,NimbusRomNo9L-Regu,9.963
iclr-2026-0c8eb54755cf,ICLR,oral,figure,Figure 14,49,appendix,EvaluationontheInsertRangemodels.Modelsthatweretrainedonperturbations,108.0,653.248,150.341,663.211,NimbusRomNo9L-Regu,9.963
iclr-2026-0c8eb54755cf,ICLR,oral,figure,Figure 15,51,appendix,PerformanceofHubbleperturbedmodelstrainedonparaphasedinsertions.The,108.0,570.325,149.962,580.288,NimbusRomNo9L-Regu,9.963
iclr-2026-0c8eb54755cf,ICLR,oral,figure,Figure 16,52,appendix,Deepermodelsmemorizeslightlymorethanshallowermodels.Wetrainthree1B-,108.0,659.379,150.66,669.342,NimbusRomNo9L-Regu,9.963
iclr-2026-0c8eb54755cf,ICLR,oral,table,Table 11,53,appendix,ROCAUCscoresofbaselineMIAsfortheH8B(500Btokens)perturbed,108.0,251.251,146.187,261.214,NimbusRomNo9L-Regu,9.963
iclr-2026-0c8eb54755cf,ICLR,oral,table,Table 12,53,appendix,MembershipinferenceperformanceonvariousbenchmarkswithHubble1BPer-,108.0,502.817,146.057,512.78,NimbusRomNo9L-Regu,9.963
iclr-2026-0c8eb54755cf,ICLR,oral,table,Table 13,54,appendix,MembershipinferenceperformanceonvariousbenchmarkswithHubble8BStan-,108.0,81.722,145.639,91.685,NimbusRomNo9L-Regu,9.963
iclr-2026-0c8eb54755cf,ICLR,oral,table,Table 14,54,appendix,MembershipinferenceperformanceonvariousbenchmarkswithHubble1BStan-,108.0,312.859,145.639,322.822,NimbusRomNo9L-Regu,9.963
iclr-2026-0c8eb54755cf,ICLR,oral,figure,Figure 17,55,appendix,ROCplotforMIAattacksonGutenbergUnpopularpassages.Non-membersaretaken,108.0,336.135,149.674,346.098,NimbusRomNo9L-Regu,9.963
iclr-2026-0c8eb54755cf,ICLR,oral,figure,Figure 18,55,appendix,ROCplotforMIAattacksonYAGObiographies.Non-membersaretakenfromall,108.0,664.12,150.461,674.083,NimbusRomNo9L-Regu,9.963
iclr-2026-0c8eb54755cf,ICLR,oral,figure,Figure 19,56,appendix,ROCplotforMIAattacksonMMLUexamples.Non-membersaretakenfromallexam-,108.0,500.128,149.146,510.091,NimbusRomNo9L-Regu,9.963
iclr-2026-0c8eb54755cf,ICLR,oral,table,Table 15,57,appendix,Gridsearchconfigurationsforunlearningmethods.Eachmethodistunedoverthe,108.0,290.418,145.958,300.381,NimbusRomNo9L-Regu,9.963
iclr-2026-0c8eb54755cf,ICLR,oral,figure,Figure 20,58,appendix,"UnlearningresultsonGutenbergUnpopular.Unlearningresultsusing(out-of-domain,",108.0,546.354,148.667,556.317,NimbusRomNo9L-Regu,9.963
iclr-2026-0c8eb54755cf,ICLR,oral,figure,Figure 21,59,appendix,"UnlearningresultsonYAGObiographies.Unlearningresultsusing(out-of-domain,",108.0,608.009,149.873,617.972,NimbusRomNo9L-Regu,9.963
iclr-2026-0c8eb54755cf,ICLR,oral,figure,Figure 22,61,appendix,Largermodelsmemorizeatlowerduplicates.Whentrainedonthesame500B-token,108.0,639.861,149.444,649.824,NimbusRomNo9L-Regu,9.963
iclr-2026-0c8eb54755cf,ICLR,oral,figure,Figure 23,62,appendix,Theperturbedmodelmatchesthebehaviorofdomain-specificmodelsontherespec-,108.0,643.271,148.777,653.234,NimbusRomNo9L-Regu,9.963
iclr-2026-0e6979a1fd18,ICLR,oral,figure,Figure 1,1,main,AnoverviewofgeneratedvideosandinferencelatencyandmemoryofSANA-Video.The,108.0,478.669,143.995,488.632,NimbusRomNo9L-Regu,9.963
iclr-2026-0e6979a1fd18,ICLR,oral,figure,Figure 2,4,main,OverviewofSANA-Video.Fig.(a)Ahigh-levelblock-wiseautoregressivetraining,108.0,245.24,146.107,255.203,NimbusRomNo9L-Regu,9.963
iclr-2026-0e6979a1fd18,ICLR,oral,figure,Figure 3,5,main,AnalysisofLinearAttentionwithRoPE.(a)Visualcomparisonofattentionmaps.First,108.0,178.029,144.144,187.992,NimbusRomNo9L-Regu,9.963
iclr-2026-0e6979a1fd18,ICLR,oral,table,Table 1,5,main,"ForasequencewithNtokens∈1×D,memoryandcomputecostsarecomparedamong",108.0,652.841,140.359,662.804,NimbusRomNo9L-Regu,9.963
iclr-2026-0e6979a1fd18,ICLR,oral,figure,Figure 4,6,main,OverviewofBlockLinearAttention.(a)Wecomparetheattentioncomputemechanism,108.0,196.022,144.124,205.985,NimbusRomNo9L-Regu,9.963
iclr-2026-0e6979a1fd18,ICLR,oral,table,Table 2,7,main,LatencyonH100GPUandVBenchTable3:Reconstructioncapabilityofdifferent,108.0,642.056,141.554,652.019,NimbusRomNo9L-Regu,9.963
iclr-2026-0e6979a1fd18,ICLR,oral,table,Table 3,7,main,Reconstructioncapabilityofdifferent,304.477,642.056,337.513,652.019,NimbusRomNo9L-Regu,9.963
iclr-2026-0e6979a1fd18,ICLR,oral,table,Table 4,8,main,ComprehensivecomparisonofourmethodwithSOTAapproachesinefficiencyand,108.0,81.722,140.687,91.685,NimbusRomNo9L-Regu,9.963
iclr-2026-0e6979a1fd18,ICLR,oral,figure,Figure 5,9,main,SANA-Videoconfigurationablationstudies.(a)Traininglosscurveswithandwithout,108.0,170.781,144.503,180.744,NimbusRomNo9L-Regu,9.963
iclr-2026-0e6979a1fd18,ICLR,oral,table,Table 5,9,main,QuantitativeablationstudiesonVBench.,201.169,363.977,233.298,373.94,NimbusRomNo9L-Regu,9.963
iclr-2026-0e6979a1fd18,ICLR,oral,table,Table 6,9,main,Comparisonofautoregressivevideogenera-,108.0,520.393,140.508,530.356,NimbusRomNo9L-Regu,9.963
iclr-2026-0e6979a1fd18,ICLR,oral,figure,Figure 6,9,main,Latencycomparisonofour,345.602,589.648,383.789,599.611,NimbusRomNo9L-Regu,9.963
iclr-2026-0e6979a1fd18,ICLR,oral,table,Table 7,18,appendix,ArchitecturedetailsoftheproposedSANA-Video.,187.6,394.493,219.729,404.456,NimbusRomNo9L-Regu,9.963
iclr-2026-0e6979a1fd18,ICLR,oral,figure,Figure 7,19,appendix,QualitativecomparisonamongT2Vmethods.SANA-Videohascomparablemotion,108.0,469.547,145.101,479.51,NimbusRomNo9L-Regu,9.963
iclr-2026-0e6979a1fd18,ICLR,oral,table,Table 8,19,appendix,PerformancecomparisonofdifferentVAEmodelson1000samplesfromPanda-70Mwith,108.0,565.301,140.149,575.264,NimbusRomNo9L-Regu,9.963
iclr-2026-0e6979a1fd18,ICLR,oral,figure,Figure 8,20,appendix,IQ2ualVitati veccomopamrisonpamoangIr2Vemethods.SANA-Videohasbettermotioncontrol,108.0,349.061,144.742,359.024,NimbusRomNo9L-Regu,9.963
iclr-2026-0e6979a1fd18,ICLR,oral,figure,Figure 9,21,appendix,Visualizationofimage-to-videogeneration.SANA-Videocankeepconsistentwiththe,108.0,342.958,144.453,352.921,NimbusRomNo9L-Regu,9.963
iclr-2026-0e6979a1fd18,ICLR,oral,figure,Figure 10,21,appendix,TheimpactofmotionscoreonI2Vtask.Highermotionscorecanleadtolargermotion.,108.0,455.916,148.727,465.879,NimbusRomNo9L-Regu,9.963
iclr-2026-0e6979a1fd18,ICLR,oral,figure,Figure 11,22,appendix,LongvideovisualizationofLongSANA.,199.66,408.594,240.895,418.557,NimbusRomNo9L-Regu,9.963
iclr-2026-0e6979a1fd18,ICLR,oral,table,Table 9,22,appendix,"ComparisonoflongvideogenerationmethodsontheVBench-Long(Zhangetal.,",108.0,426.928,141.245,436.891,NimbusRomNo9L-Regu,9.963
iclr-2026-0e6979a1fd18,ICLR,oral,figure,Figure 12,23,appendix,DatafilteringparadigmofSANA-Video.,202.549,176.787,243.784,186.75,NimbusRomNo9L-Regu,9.963
iclr-2026-0e6979a1fd18,ICLR,oral,figure,Figure 13,23,appendix,Anoverviewofthecaptioningpipeline.,204.701,602.271,245.936,612.234,NimbusRomNo9L-Regu,9.963
iclr-2026-0e6979a1fd18,ICLR,oral,figure,Figure 14,24,appendix,AnalysisoftheinfluenceofSFT.Fine-tuningonthehumanpreferredSFTdatacan,108.0,531.596,150.202,541.559,NimbusRomNo9L-Regu,9.963
iclr-2026-0e6979a1fd18,ICLR,oral,figure,Figure 15,24,appendix,Visualizationofworldmodeltaskgeneration.,187.491,718.763,228.726,728.726,NimbusRomNo9L-Regu,9.963
iclr-2026-0f7ec564e69d,ICLR,oral,figure,Figure 1,4,main,OverviewoftheLHpipeline.Phasesthatcanneitherfailnorproducea,108.0,172.896,145.489,182.859,NimbusRomNo9L-Regu,9.963
iclr-2026-0f7ec564e69d,ICLR,oral,table,Table 1,6,main,Usabilitycomparisonofexistingpremiseselectiontools.Notethatthisisorthogonaltothe,108.0,168.173,139.97,178.136,NimbusRomNo9L-Regu,9.963
iclr-2026-0f7ec564e69d,ICLR,oral,table,Table 2,8,main,PerformanceofLHwithdifferentpremiseselectorsonMathlib-test.,126.814,263.438,158.943,273.401,NimbusRomNo9L-Regu,9.963
iclr-2026-0f7ec564e69d,ICLR,oral,table,Table 3,8,main,"Out-of-MathlibperformanceofLHonminiCTX-v2-test(Huetal.,2025)using",108.0,367.506,139.641,377.469,NimbusRomNo9L-Regu,9.963
iclr-2026-0f7ec564e69d,ICLR,oral,table,Table 4,10,main,AblationstudyofLHwithdifferenttrainingsettingsonMathlib-valid.,122.351,193.104,154.48,203.067,NimbusRomNo9L-Regu,9.963
iclr-2026-106be5e431a2,ICLR,oral,figure,Figure 1,2,main,"(Top)Examplesofmulti-viewdata,includingnoisypairsI–T.(Bottom)Illustrationof",108.0,247.35,144.593,257.313,NimbusRomNo9L-Regu,9.963
iclr-2026-106be5e431a2,ICLR,oral,figure,Figure 2,6,main,OverviewoftheCorreGenframeworkwhichoperatesviaanEMprocedure:theE-stepin-,108.0,209.445,143.995,219.408,NimbusRomNo9L-Regu,9.963
iclr-2026-106be5e431a2,ICLR,oral,figure,Figure 3,8,main,EstimatedposteriordistributionsoverthecourseoftrainingontheCaltech101dataset.,113.912,202.666,150.166,212.629,NimbusRomNo9L-Regu,9.963
iclr-2026-106be5e431a2,ICLR,oral,table,Table 1,9,main,Theclusteringperformancewithdifferentmismatchratios(MR).Thebestresultsand,108.0,81.722,141.494,91.685,NimbusRomNo9L-Regu,9.963
iclr-2026-106be5e431a2,ICLR,oral,table,Table 2,10,main,Theclusteringperformanceonfourmulti-viewdatasetswithdifferentMismatchRatios,108.0,81.722,141.056,91.685,NimbusRomNo9L-Regu,9.963
iclr-2026-106be5e431a2,ICLR,oral,figure,Figure 4,17,appendix,TheclusteringperformanceundervaryingCRvalue.Solidlinesindicateresultswith,108.0,337.078,145.41,347.041,NimbusRomNo9L-Regu,9.963
iclr-2026-106be5e431a2,ICLR,oral,figure,Figure 5,17,appendix,ParametersAnalysisofPre-definednoisyratioρandthecurve-shapingparameterm.,116.567,530.504,152.821,540.467,NimbusRomNo9L-Regu,9.963
iclr-2026-106be5e431a2,ICLR,oral,figure,Figure 6,18,appendix,ParametersAnalysisofpre-definednoiseratioρandSinkhorniterationst.,138.285,223.07,174.539,233.033,NimbusRomNo9L-Regu,9.963
iclr-2026-106be5e431a2,ICLR,oral,table,Table 3,18,appendix,"AblationstudyofCorreGenonScene15andUMPC-Food101,wherew/odenotesthe",108.0,246.379,141.574,256.342,NimbusRomNo9L-Regu,9.963
iclr-2026-106be5e431a2,ICLR,oral,figure,Figure 7,19,appendix,ConvergenceanalysisofCorreGenontheScene15dataset.Thereddashedlineindicates,108.0,249.894,144.393,259.857,NimbusRomNo9L-Regu,9.963
iclr-2026-106be5e431a2,ICLR,oral,table,Table 4,20,appendix,TheCategory-levelMismatchRatio(CMR)forthedatasetsusedinourexperiments.,119.676,81.722,151.805,91.685,NimbusRomNo9L-Regu,9.963
iclr-2026-106be5e431a2,ICLR,oral,figure,Figure 8,20,appendix,Examplesofnoisyimage-textpairintheUMPC-Food101dataset.,154.345,550.636,190.599,560.599,NimbusRomNo9L-Regu,9.963
iclr-2026-12331806f03c,ICLR,oral,figure,Figure 1,1,main,"(Left):OnImageNet,usingtheHaltonsampler,PGM(ours),reachessimilarFIDas",108.0,569.035,145.772,578.998,NimbusRomNo9L-Regu,9.963
iclr-2026-12331806f03c,ICLR,oral,figure,Figure 2,3,main,MaskedGenerativeModeling(MGM)vs.PartitionGenerativeModeling(PGM).Left:,108.0,244.404,143.451,254.367,NimbusRomNo9L-Regu,9.963
iclr-2026-12331806f03c,ICLR,oral,figure,Figure 3,5,main,PartitionTransformer.RoPEisappliedbeforeeveryattentionlayer(omittedforclarity).,108.0,296.738,144.129,306.701,NimbusRomNo9L-Regu,9.963
iclr-2026-12331806f03c,ICLR,oral,table,Table 1,6,main,"Validationperplexity,samplinglatency,andthroughput(TP)onLM1BandOpenWebText.",107.691,81.722,139.907,91.685,NimbusRomNo9L-Regu,9.963
iclr-2026-12331806f03c,ICLR,oral,figure,Figure 4,8,main,"Afterdistillation,PGM(6/6,dim.1024)",306.0,351.796,341.226,361.759,NimbusRomNo9L-Regu,9.963
